owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,type,side,desc
ady,f,field_150590_f,height_MidPlains,,,,field,,2,
ady,g,field_150591_g,height_LowHills,,,,field,,2,
ady,h,field_150602_h,height_HighPlateaus,,,,field,,2,
ady,i,field_150603_i,height_MidHills,,,,field,,2,
ady,j,field_150600_j,height_Shores,,,,field,,2,
ady,k,field_150601_k,height_RockyWaters,,,,field,,2,
ady,l,field_150598_l,height_LowIslands,,,,field,,2,
ady,m,field_150599_m,height_PartiallySubmerged,,,,field,,2,
ady,n,field_150597_n,explorationBiomesList,,,,field,,2,
ady,o,field_180278_o,BIOME_ID_MAP,,,,field,,2,
ady,p,field_76771_b,ocean,,,,field,,2,
ady,q,field_76772_c,plains,,,,field,,2,
ady,r,field_76769_d,desert,,,,field,,2,
ady,s,field_76770_e,extremeHills,,,,field,,2,
ady,t,field_76767_f,forest,,,,field,,2,
ady,u,field_76768_g,taiga,,,,field,,2,
ady,v,field_76780_h,swampland,,,,field,,2,
ady,w,field_76781_i,river,,,,field,,2,
ady,x,field_76778_j,hell,,,,field,,2,
ady,y,field_76779_k,sky,,,,field,,2,Is the biome used for sky world.
ady,z,field_76776_l,frozenOcean,,,,field,,2,
ady$1,a,field_180275_a,,,,,field,,,
ady$a,a,field_150777_a,rootHeight,,,,field,,2,
ady$a,b,field_150776_b,variation,,,,field,,2,
ady$b,a,OCEAN,,,,,field,,,
ady$b,b,COLD,,,,,field,,,
ady$b,c,MEDIUM,,,,,field,,,
ady$b,d,WARM,,,,,field,,,
ady$b,e,$VALUES,,,,,field,,,
ady$c,b,field_76300_b,entityClass,,,,field,,2,Holds the class of the entity to be spawned.
ady$c,c,field_76301_c,minGroupCount,,,,field,,2,
ady$c,d,field_76299_d,maxGroupCount,,,,field,,2,
adz,a,field_76844_a,chunkManager,,,,field,,2,Reference to the WorldChunkManager
adz,b,field_76842_b,lastCleanupTime,,,,field,,2,"The last time this BiomeCache was cleaned, in milliseconds."
adz,c,field_76843_c,cacheMap,,,,field,,2,"The map of keys to BiomeCacheBlocks. Keys are based on the chunk x, z coordinates as (x | z << 32)."
adz,d,field_76841_d,cache,,,,field,,2,The list of cached BiomeCacheBlocks
adz$a,a,field_76890_b,rainfallValues,,,,field,,2,An array of chunk rainfall values saved by this cache.
adz$a,b,field_76891_c,biomes,,,,field,,2,The array of biome types stored in this BiomeCacheBlock.
adz$a,c,field_76888_d,xPosition,,,,field,,2,The x coordinate of the BiomeCacheBlock.
adz$a,d,field_76889_e,zPosition,,,,field,,2,The z coordinate of the BiomeCacheBlock.
adz$a,e,field_76886_f,lastAccessTime,,,,field,,2,"The last time this BiomeCacheBlock was accessed, in milliseconds."
adz$a,f,field_76887_g,,,,,field,,,
aea,a,field_180291_a,GRASS_COLOR,,,,field,,0,
aea,b,field_180289_b,FOLIAGE_COLOR,,,,field,,0,
aea,c,field_180290_c,WATER_COLOR_MULTIPLIER,,,,field,,0,
aeb,A,field_76832_z,treesPerChunk,,,,field,,2,"The number of trees to attempt to generate per chunk. Up to 10 in forests, none in deserts."
aeb,B,field_76802_A,flowersPerChunk,,,,field,,2,"The number of yellow flower patches to generate per chunk. The game generates much less than this number, since it attempts to generate them at a random altitude."
aeb,C,field_76803_B,grassPerChunk,,,,field,,2,The amount of tall grass to generate per chunk.
aeb,D,field_76804_C,deadBushPerChunk,,,,field,,2,The number of dead bushes to generate per chunk. Used in deserts and swamps.
aeb,E,field_76798_D,mushroomsPerChunk,,,,field,,2,"The number of extra mushroom patches per chunk. It generates 1/4 this number in brown mushroom patches, and 1/8 this number in red mushroom patches. These mushrooms go beyond the default base number of mushrooms."
aeb,F,field_76799_E,reedsPerChunk,,,,field,,2,The number of reeds to generate per chunk. Reeds won't generate if the randomly selected placement is unsuitable.
aeb,G,field_76800_F,cactiPerChunk,,,,field,,2,The number of cactus plants to generate per chunk. Cacti only work on sand.
aeb,H,field_76801_G,sandPerChunk,,,,field,,2,The number of sand patches to generate per chunk. Sand patches only generate when part of it is underwater.
aeb,I,field_76805_H,sandPerChunk2,,,,field,,2,The number of sand patches to generate per chunk. Sand patches only generate when part of it is underwater. There appear to be two separate fields for this.
aeb,J,field_76806_I,clayPerChunk,,,,field,,2,The number of clay patches to generate per chunk. Only generates when part of it is underwater.
aeb,K,field_76807_J,bigMushroomsPerChunk,,,,field,,2,Amount of big mushrooms per chunk
aeb,L,field_76808_K,generateLakes,,,,field,,2,True if decorator should generate surface lava & water
aeb,a,field_76815_a,currentWorld,,,,field,,2,The world the BiomeDecorator is currently decorating
aeb,b,field_76813_b,randomGenerator,,,,field,,2,The Biome Decorator's random number generator.
aeb,c,field_180294_c,,,,,field,,,
aeb,d,field_180293_d,chunkProviderSettings,,,,field,,2,
aeb,e,field_76809_f,clayGen,,,,field,,2,The clay generator.
aeb,f,field_76810_g,sandGen,,,,field,,2,The sand generator.
aeb,g,field_76822_h,gravelAsSandGen,,,,field,,2,The gravel generator.
aeb,h,field_76823_i,dirtGen,,,,field,,2,The dirt generator.
aeb,i,field_76820_j,gravelGen,,,,field,,2,
aeb,j,field_180296_j,graniteGen,,,,field,,2,
aeb,k,field_180297_k,dioriteGen,,,,field,,2,
aeb,l,field_180295_l,andesiteGen,,,,field,,2,
aeb,m,field_76821_k,coalGen,,,,field,,2,
aeb,n,field_76818_l,ironGen,,,,field,,2,
aeb,o,field_76819_m,goldGen,,,,field,,2,Field that holds gold WorldGenMinable
aeb,p,field_180299_p,redstoneGen,,,,field,,2,
aeb,q,field_180298_q,diamondGen,,,,field,,2,
aeb,r,field_76831_p,lapisGen,,,,field,,2,Field that holds Lapis WorldGenMinable
aeb,s,field_150514_p,yellowFlowerGen,,,,field,,2,
aeb,t,field_76828_s,mushroomBrownGen,,,,field,,2,Field that holds mushroomBrown WorldGenFlowers
aeb,u,field_76827_t,mushroomRedGen,,,,field,,2,Field that holds mushroomRed WorldGenFlowers
aeb,v,field_76826_u,bigMushroomGen,,,,field,,2,Field that holds big mushroom generator
aeb,w,field_76825_v,reedGen,,,,field,,2,Field that holds WorldGenReed
aeb,x,field_76824_w,cactusGen,,,,field,,2,Field that holds WorldGenCactus
aeb,y,field_76834_x,waterlilyGen,,,,field,,2,The water lily generation!
aeb,z,field_76833_y,waterlilyPerChunk,,,,field,,2,Amount of waterlilys per chunk.
aec,b,field_76944_d,genBiomes,,,,field,,2,
aec,c,field_76945_e,biomeIndexLayer,,,,field,,2,A GenLayer containing the indices into BiomeGenBase.biomeList[]
aec,d,field_76942_f,biomeCache,,,,field,,2,The biome list.
aec,e,field_76943_g,biomesToSpawnIn,,,,field,,2,A list of biomes that the player can spawn in.
aec,f,field_180301_f,generatorOptions,,,,field,,2,
aee,aD,field_82915_S,theWorldGenerator,,,,field,,2,
aee,aE,field_150634_aD,,,,,field,,,
aee,aF,field_150635_aE,,,,,field,,,
aee,aG,field_150636_aF,,,,,field,,,
aee,aH,field_150637_aG,,,,,field,,,
aee,aI,field_150638_aH,,,,,field,,,
aef,b,field_76947_d,biomeGenerator,,,,field,,2,The biome generator object.
aef,c,field_76946_f,rainfall,,,,field,,2,The rainfall in the world
aeg,aD,field_150629_aC,,,,,field,,,
aeg,aE,field_150630_aD,,,,,field,,,
aeg,aF,field_150631_aE,,,,,field,,,
aeg,aG,field_150632_aF,,,,,field,,,
aeg$1,aD,field_150612_aC,,,,,field,,,
aeg$2,aD,field_150613_aC,,,,,field,,,
aei,aD,field_150615_aC,,,,,field,,,
aei,aE,field_150616_aD,,,,,field,,,
aei,aF,field_150617_aE,,,,,field,,,
aej,aD,field_150614_aC,,,,,field,,,
aej,aE,field_181620_aE,,,,,field,,,
aej,aF,field_181621_aF,,,,,field,,,
aej,aG,field_181622_aG,,,,,field,,,
aek,aD,field_150621_aC,,,,,field,,,
aek,aE,field_150622_aD,,,,,field,,,
aek,aF,field_150623_aE,,,,,field,,,
aek,aG,field_150624_aF,,,,,field,,,
aek,aH,field_150625_aG,,,,,field,,,
aek,aI,field_150626_aH,,,,,field,,,
aek,aJ,field_150620_aI,,,,,field,,,
aem,aE,field_150611_aD,baseBiome,,,,field,,2,
aeo,aD,field_150628_aC,,,,,field,,,
aer,aD,field_150627_aC,,,,,field,,,
aeu,aD,field_150639_aC,,,,,field,,,
aeu,aE,field_150640_aD,,,,,field,,,
aeu,aF,field_150641_aE,,,,,field,,,
aeu,aG,field_150642_aF,,,,,field,,,
aeu,aH,field_150643_aG,,,,,field,,,
aeu,aI,field_150644_aH,,,,,field,,,
aew,M,field_76835_L,spikeGen,,,,field,,2,
aez,a,field_176506_a,FACING,,,,field,,2,
aez,b,field_176505_b,DAMAGE,,,,field,,2,
aez$a,a,field_175130_a,world,,,,field,,2,
aez$a,b,field_175129_b,position,,,,field,,2,
afa,a,field_176449_a,FACING,,,,field,,2,
afa,b,field_176448_b,ROTATION,,,,field,,2,
afa$1,a,field_180370_a,,,,,field,,,
afe,a,field_150053_a,isPowered,,,,field,,2,
afe$1,a,field_180371_a,,,,,field,,,
afe$a,a,field_150662_a,,,,,field,,,
afe$a,b,field_150660_b,world,,,,field,,2,
afe$a,c,field_180367_c,pos,,,,field,,2,
afe$a,d,field_180365_d,block,,,,field,,2,
afe$a,e,field_180366_e,state,,,,field,,2,
afe$a,f,field_150656_f,isPowered,,,,field,,2,
afe$a,g,field_150657_g,,,,,field,,,
afe$b,a,NORTH_SOUTH,,,,,field,,,
afe$b,b,EAST_WEST,,,,,field,,,
afe$b,c,ASCENDING_EAST,,,,,field,,,
afe$b,d,ASCENDING_WEST,,,,,field,,,
afe$b,e,ASCENDING_NORTH,,,,,field,,,
afe$b,f,ASCENDING_SOUTH,,,,,field,,,
afe$b,g,SOUTH_EAST,,,,,field,,,
afe$b,h,SOUTH_WEST,,,,,field,,,
afe$b,i,NORTH_WEST,,,,,field,,,
afe$b,j,NORTH_EAST,,,,,field,,,
afe$b,k,field_177030_k,META_LOOKUP,,,,field,,2,
afe$b,l,field_177027_l,meta,,,,field,,2,
afe$b,m,field_177028_m,name,,,,field,,2,
afe$b,n,$VALUES,,,,,field,,,
aff$1,a,field_180358_a,,,,,field,,,
aff$1,b,field_180357_b,,,,,field,,,
aff$1$1,a,field_180369_a,,,,,field,,,
aff$1$1,b,field_180368_b,,,,,field,,,
afg,a,field_176472_a,PART,,,,field,,2,
afg,b,field_176471_b,OCCUPIED,,,,field,,2,
afg$a,a,HEAD,,,,,field,,,
afg$a,b,FOOT,,,,,field,,,
afg$a,c,field_177036_c,name,,,,field,,2,
afg$a,d,$VALUES,,,,,field,,,
afh,A,field_149758_A,isBlockContainer,,,,field,,2,true if the Block contains a Tile Entity
afh,B,field_149759_B,minX,,,,field,,2,
afh,C,field_149760_C,minY,,,,field,,2,
afh,D,field_149754_D,minZ,,,,field,,2,
afh,E,field_149755_E,maxX,,,,field,,2,
afh,F,field_149756_F,maxY,,,,field,,2,
afh,G,field_149757_G,maxZ,,,,field,,2,
afh,H,field_149762_H,stepSound,,,,field,,2,Sound of stepping on the block
afh,I,field_149763_I,blockParticleGravity,,,,field,,2,
afh,J,field_149764_J,blockMaterial,,,,field,,2,
afh,K,field_181083_K,blockMapColor,,,,field,,2,The Block's MapColor
afh,L,field_149765_K,slipperiness,,,,field,,2,Determines how much velocity is maintained while moving on top of this block
afh,M,field_176227_L,blockState,,,,field,,2,
afh,N,field_176228_M,defaultBlockState,,,,field,,2,
afh,O,field_149770_b,unlocalizedName,,,,field,,2,
afh,a,field_176230_a,AIR_ID,,,,field,,2,ResourceLocation for the Air block
afh,b,field_149772_a,displayOnCreativeTab,,,,field,,2,
afh,c,field_149771_c,blockRegistry,,,,field,,2,
afh,d,field_176229_d,BLOCK_STATE_IDS,,,,field,,2,
afh,e,field_149769_e,soundTypeStone,,,,field,,2,
afh,f,field_149766_f,soundTypeWood,,,,field,,2,the wood sound type
afh,g,field_149767_g,soundTypeGravel,,,,field,,2,the gravel sound type
afh,h,field_149779_h,soundTypeGrass,,,,field,,2,
afh,i,field_149780_i,soundTypePiston,,,,field,,2,
afh,j,field_149777_j,soundTypeMetal,,,,field,,2,
afh,k,field_149778_k,soundTypeGlass,,,,field,,2,
afh,l,field_149775_l,soundTypeCloth,,,,field,,2,
afh,m,field_149776_m,soundTypeSand,,,,field,,2,
afh,n,field_149773_n,soundTypeSnow,,,,field,,2,
afh,o,field_149774_o,soundTypeLadder,,,,field,,2,
afh,p,field_149788_p,soundTypeAnvil,,,,field,,2,
afh,q,field_176231_q,SLIME_SOUND,,,,field,,2,
afh,r,field_149787_q,fullBlock,,,,field,,2,
afh,s,field_149786_r,lightOpacity,,,,field,,2,How much light is subtracted for going through this block
afh,t,field_149785_s,translucent,,,,field,,2,
afh,u,field_149784_t,lightValue,,,,field,,2,Amount of light emitted
afh,v,field_149783_u,useNeighborBrightness,,,,field,,2,Flag if block should use the brightest neighbor light value as its own
afh,w,field_149782_v,blockHardness,,,,field,,2,Indicates how many hits it takes to break a block.
afh,x,field_149781_w,blockResistance,,,,field,,2,Indicates how much this block can resist explosions
afh,y,field_149790_y,enableStats,,,,field,,2,
afh,z,field_149789_z,needsRandomTick,,,,field,,2,Flags whether or not this block is of a type that needs random ticking. Ref-counted by ExtendedBlockStorage in order to broadly cull a chunk from the random chunk update list for efficiency's sake.
afh$a,a,NONE,,,,,field,,,
afh$a,b,XZ,,,,,field,,,
afh$a,c,XYZ,,,,,field,,,
afh$a,d,$VALUES,,,,,field,,,
afh$b,a,field_150501_a,soundName,,,,field,,2,
afh$b,b,field_150499_b,volume,,,,field,,2,
afh$b,c,field_150500_c,frequency,,,,field,,2,
afi,A,field_150322_A,sandstone,,,,field,,2,
afi,B,field_150323_B,noteblock,,,,field,,2,
afi,C,field_150324_C,bed,,,,field,,2,
afi,D,field_150318_D,golden_rail,,,,field,,2,
afi,E,field_150319_E,detector_rail,,,,field,,2,
afi,F,field_150320_F,sticky_piston,,,,field,,2,
afi,G,field_150321_G,web,,,,field,,2,
afi,H,field_150329_H,tallgrass,,,,field,,2,
afi,I,field_150330_I,deadbush,,,,field,,2,
afi,J,field_150331_J,piston,,,,field,,2,
afi,K,field_150332_K,piston_head,,,,field,,2,
afi,L,field_150325_L,wool,,,,field,,2,
afi,M,field_180384_M,piston_extension,,,,field,,2,
afi,N,field_150327_N,yellow_flower,,,,field,,2,
afi,O,field_150328_O,red_flower,,,,field,,2,
afi,P,field_150338_P,brown_mushroom,,,,field,,2,
afi,Q,field_150337_Q,red_mushroom,,,,field,,2,
afi,R,field_150340_R,gold_block,,,,field,,2,
afi,S,field_150339_S,iron_block,,,,field,,2,
afi,T,field_150334_T,double_stone_slab,,,,field,,2,
afi,U,field_150333_U,stone_slab,,,,field,,2,
afi,V,field_150336_V,brick_block,,,,field,,2,
afi,W,field_150335_W,tnt,,,,field,,2,
afi,X,field_150342_X,bookshelf,,,,field,,2,
afi,Y,field_150341_Y,mossy_cobblestone,,,,field,,2,
afi,Z,field_150343_Z,obsidian,,,,field,,2,
afi,a,field_150350_a,air,,,,field,,2,
afi,aA,field_150454_av,iron_door,,,,field,,2,
afi,aB,field_150452_aw,wooden_pressure_plate,,,,field,,2,
afi,aC,field_150450_ax,redstone_ore,,,,field,,2,
afi,aD,field_150439_ay,lit_redstone_ore,,,,field,,2,
afi,aE,field_150437_az,unlit_redstone_torch,,,,field,,2,
afi,aF,field_150429_aA,redstone_torch,,,,field,,2,
afi,aG,field_150430_aB,stone_button,,,,field,,2,
afi,aH,field_150431_aC,snow_layer,,,,field,,2,
afi,aI,field_150432_aD,ice,,,,field,,2,
afi,aJ,field_150433_aE,snow,,,,field,,2,
afi,aK,field_150434_aF,cactus,,,,field,,2,
afi,aL,field_150435_aG,clay,,,,field,,2,
afi,aM,field_150436_aH,reeds,,,,field,,2,
afi,aN,field_150421_aI,jukebox,,,,field,,2,
afi,aO,field_180407_aO,oak_fence,,,,field,,2,
afi,aP,field_180408_aP,spruce_fence,,,,field,,2,
afi,aQ,field_180404_aQ,birch_fence,,,,field,,2,
afi,aR,field_180403_aR,jungle_fence,,,,field,,2,
afi,aS,field_180406_aS,dark_oak_fence,,,,field,,2,
afi,aT,field_180405_aT,acacia_fence,,,,field,,2,
afi,aU,field_150423_aK,pumpkin,,,,field,,2,
afi,aV,field_150424_aL,netherrack,,,,field,,2,
afi,aW,field_150425_aM,soul_sand,,,,field,,2,
afi,aX,field_150426_aN,glowstone,,,,field,,2,
afi,aY,field_150427_aO,portal,,,,field,,2,
afi,aZ,field_150428_aP,lit_pumpkin,,,,field,,2,
afi,aa,field_150478_aa,torch,,,,field,,2,
afi,ab,field_150480_ab,fire,,,,field,,2,
afi,ac,field_150474_ac,mob_spawner,,,,field,,2,
afi,ad,field_150476_ad,oak_stairs,,,,field,,2,
afi,ae,field_150486_ae,chest,,,,field,,2,
afi,af,field_150488_af,redstone_wire,,,,field,,2,
afi,ag,field_150482_ag,diamond_ore,,,,field,,2,
afi,ah,field_150484_ah,diamond_block,,,,field,,2,
afi,ai,field_150462_ai,crafting_table,,,,field,,2,
afi,aj,field_150464_aj,wheat,,,,field,,2,
afi,ak,field_150458_ak,farmland,,,,field,,2,
afi,al,field_150460_al,furnace,,,,field,,2,
afi,am,field_150470_am,lit_furnace,,,,field,,2,
afi,an,field_150472_an,standing_sign,,,,field,,2,
afi,ao,field_180413_ao,oak_door,,,,field,,2,
afi,ap,field_180414_ap,spruce_door,,,,field,,2,
afi,aq,field_180412_aq,birch_door,,,,field,,2,
afi,ar,field_180411_ar,jungle_door,,,,field,,2,
afi,as,field_180410_as,acacia_door,,,,field,,2,
afi,at,field_180409_at,dark_oak_door,,,,field,,2,
afi,au,field_150468_ap,ladder,,,,field,,2,
afi,av,field_150448_aq,rail,,,,field,,2,
afi,aw,field_150446_ar,stone_stairs,,,,field,,2,
afi,ax,field_150444_as,wall_sign,,,,field,,2,
afi,ay,field_150442_at,lever,,,,field,,2,
afi,az,field_150456_au,stone_pressure_plate,,,,field,,2,
afi,b,field_150348_b,stone,,,,field,,2,
afi,bA,field_150387_bl,nether_brick_stairs,,,,field,,2,
afi,bB,field_150388_bm,nether_wart,,,,field,,2,
afi,bC,field_150381_bn,enchanting_table,,,,field,,2,
afi,bD,field_150382_bo,brewing_stand,,,,field,,2,
afi,bE,field_150383_bp,cauldron,,,,field,,2,
afi,bF,field_150384_bq,end_portal,,,,field,,2,
afi,bG,field_150378_br,end_portal_frame,,,,field,,2,
afi,bH,field_150377_bs,end_stone,,,,field,,2,
afi,bI,field_150380_bt,dragon_egg,,,,field,,2,
afi,bJ,field_150379_bu,redstone_lamp,,,,field,,2,
afi,bK,field_150374_bv,lit_redstone_lamp,,,,field,,2,
afi,bL,field_150373_bw,double_wooden_slab,,,,field,,2,
afi,bM,field_150376_bx,wooden_slab,,,,field,,2,
afi,bN,field_150375_by,cocoa,,,,field,,2,
afi,bO,field_150372_bz,sandstone_stairs,,,,field,,2,
afi,bP,field_150412_bA,emerald_ore,,,,field,,2,
afi,bQ,field_150477_bB,ender_chest,,,,field,,2,
afi,bR,field_150479_bC,tripwire_hook,,,,field,,2,
afi,bS,field_150473_bD,tripwire,,,,field,,2,
afi,bT,field_150475_bE,emerald_block,,,,field,,2,
afi,bU,field_150485_bF,spruce_stairs,,,,field,,2,
afi,bV,field_150487_bG,birch_stairs,,,,field,,2,
afi,bW,field_150481_bH,jungle_stairs,,,,field,,2,
afi,bX,field_150483_bI,command_block,,,,field,,2,
afi,bY,field_150461_bJ,beacon,,,,field,,2,
afi,bZ,field_150463_bK,cobblestone_wall,,,,field,,2,
afi,ba,field_150414_aQ,cake,,,,field,,2,
afi,bb,field_150413_aR,unpowered_repeater,,,,field,,2,
afi,bc,field_150416_aS,powered_repeater,,,,field,,2,
afi,bd,field_150415_aT,trapdoor,,,,field,,2,
afi,be,field_150418_aU,monster_egg,,,,field,,2,
afi,bf,field_150417_aV,stonebrick,,,,field,,2,
afi,bg,field_150420_aW,brown_mushroom_block,,,,field,,2,
afi,bh,field_150419_aX,red_mushroom_block,,,,field,,2,
afi,bi,field_150411_aY,iron_bars,,,,field,,2,
afi,bj,field_150410_aZ,glass_pane,,,,field,,2,
afi,bk,field_150440_ba,melon_block,,,,field,,2,
afi,bl,field_150393_bb,pumpkin_stem,,,,field,,2,
afi,bm,field_150394_bc,melon_stem,,,,field,,2,
afi,bn,field_150395_bd,vine,,,,field,,2,
afi,bo,field_180390_bo,oak_fence_gate,,,,field,,2,
afi,bp,field_180391_bp,spruce_fence_gate,,,,field,,2,
afi,bq,field_180392_bq,birch_fence_gate,,,,field,,2,
afi,br,field_180386_br,jungle_fence_gate,,,,field,,2,
afi,bs,field_180385_bs,dark_oak_fence_gate,,,,field,,2,
afi,bt,field_180387_bt,acacia_fence_gate,,,,field,,2,
